DEPTH,CALI_P,COALF,DENS_P,DTC_P,GR_P,NEUT_P,NPHIHC,PEF_P,PERM,PERM_TRFM,PHIE,PHIT,RHOBHC,RT_P,SWE,SWT,VCLB,VCLD,VCLW,VDOLO,VGAS,VLIME,VMIN1,VMIN2,VOIL,VSAND,VSH_DN,VSHALE,VSILT,VWATER
821.2836,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
821.436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
821.5884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
821.7408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
821.8932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.0456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.3504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.5028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.6552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.8076,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
822.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.1124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.2648,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.4172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.5696,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
823.8744,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.0268,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.1792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.3316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.6364,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.7888,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
824.9412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.0936,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.3984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.5508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.7032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
825.8556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.008,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.1604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.3128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.4652,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.6176,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
826.9224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.0748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.2272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.3796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.532,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.6844,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.8368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
827.9892,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.1416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.4464,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.5988,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.7512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
828.9036,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.2084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.3608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.5132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.6656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
829.9704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.1228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.2752,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.4276,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.7324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
830.8848,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.0372,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.1896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.342,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.4944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.6468,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.7992,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
831.9516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.2564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.4088,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.5612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.7136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
832.866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.0184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.1708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.3232,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.4756,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.7804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
833.9328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.0852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.2376,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.5424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.6948,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.8472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
834.9996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.3044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.4568,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.6092,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.7616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
835.914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.0664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.2188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.3712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.5236,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.8284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
836.9808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.1332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.2856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.438,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.5904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.7428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
837.8952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
838.0476,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
838.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
838.3524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
838.5048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
838.6572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9999
